NOTE: Follows only available for FEED/CAROUSEL — Instagram does not provide this metric for Reels. For Reels use Reach + Total Interactions. ⭐ = matched against influencer list.,,,,,,,,,,,
Post Date,Type,Influencer Collab,Caption (preview),Link,Follows (Feed only),Reach,Likes,Saves,Shares,Total Interactions,Profile Visits
2025-04-18,REELS,,"Sleep, meet your perfect match. 💫 Nellify molds to you—for support so personalized, you’ll never loo...",https://www.instagram.com/reel/DImRz7oT5bY/,0,125,1,0,0,2,0
2025-04-18,REELS,,"Sleep, meet your perfect match. 💫 Nellify molds to you—for support so personalized, you’ll never loo...",https://www.instagram.com/reel/DImRz7oT5bY/,0,125,1,0,0,2,0
2025-04-18,REELS,,"Sleep, meet your perfect match. 💫 Nellify molds to you—for support so personalized, you’ll never loo...",https://www.instagram.com/reel/DImRz7oT5bY/,0,125,1,0,0,2,0
2025-04-18,REELS,,"Sleep, meet your perfect match. 💫 Nellify molds to you—for support so personalized, you’ll never loo...",https://www.instagram.com/reel/DImRz7oT5bY/,0,125,1,0,0,2,0
2025-04-18,REELS,,"Sleep, meet your perfect match. 💫 Nellify molds to you—for support so personalized, you’ll never loo...",https://www.instagram.com/reel/DImRz7oT5bY/,0,125,1,0,0,2,0
2025-04-18,REELS,,"Sleep, meet your perfect match. 💫 Nellify molds to you—for support so personalized, you’ll never loo...",https://www.instagram.com/reel/DImRz7oT5bY/,0,125,1,0,0,2,0
2025-04-18,REELS,,"Sleep, meet your perfect match. 💫 Nellify molds to you—for support so personalized, you’ll never loo...",https://www.instagram.com/reel/DImRz7oT5bY/,0,125,1,0,0,2,0
2025-04-18,REELS,,"Sleep, meet your perfect match. 💫 Nellify molds to you—for support so personalized, you’ll never loo...",https://www.instagram.com/reel/DImRz7oT5bY/,0,125,1,0,0,2,0
2025-04-18,REELS,,"Sleep, meet your perfect match. 💫 Nellify molds to you—for support so personalized, you’ll never loo...",https://www.instagram.com/reel/DImRz7oT5bY/,0,125,1,0,0,2,0
2025-04-18,REELS,,"Sleep, meet your perfect match. 💫 Nellify molds to you—for support so personalized, you’ll never loo...",https://www.instagram.com/reel/DImRz7oT5bY/,0,125,1,0,0,2,0
2025-04-18,REELS,,"Sleep, meet your perfect match. 💫 Nellify molds to you—for support so personalized, you’ll never loo...",https://www.instagram.com/reel/DImRz7oT5bY/,0,125,1,0,0,2,0
2025-04-18,REELS,,"Sleep, meet your perfect match. 💫 Nellify molds to you—for support so personalized, you’ll never loo...",https://www.instagram.com/reel/DImRz7oT5bY/,0,125,1,0,0,2,0
2025-04-18,REELS,,"Sleep, meet your perfect match. 💫 Nellify molds to you—for support so personalized, you’ll never loo...",https://www.instagram.com/reel/DImRz7oT5bY/,0,125,1,0,0,2,0
2025-04-18,REELS,,"Sleep, meet your perfect match. 💫 Nellify molds to you—for support so personalized, you’ll never loo...",https://www.instagram.com/reel/DImRz7oT5bY/,0,125,1,0,0,2,0
2025-04-18,REELS,,"Sleep, meet your perfect match. 💫 Nellify molds to you—for support so personalized, you’ll never loo...",https://www.instagram.com/reel/DImRz7oT5bY/,0,125,1,0,0,2,0
2025-04-18,REELS,,"Sleep, meet your perfect match. 💫 Nellify molds to you—for support so personalized, you’ll never loo...",https://www.instagram.com/reel/DImRz7oT5bY/,0,125,1,0,0,2,0
2025-04-18,REELS,,"Sleep, meet your perfect match. 💫 Nellify molds to you—for support so personalized, you’ll never loo...",https://www.instagram.com/reel/DImRz7oT5bY/,0,125,1,0,0,2,0
2025-04-18,REELS,,"Sleep, meet your perfect match. 💫 Nellify molds to you—for support so personalized, you’ll never loo...",https://www.instagram.com/reel/DImRz7oT5bY/,0,125,1,0,0,2,0
2025-04-14,REELS,,Your nighttime ritual for the best sleep ever. ✨💤 Wind down with these sleep-enhancing essentials an...,https://www.instagram.com/reel/DIbpp39JXnG/,0,165,3,2,0,7,0
2025-04-14,REELS,,Your nighttime ritual for the best sleep ever. ✨💤 Wind down with these sleep-enhancing essentials an...,https://www.instagram.com/reel/DIbpp39JXnG/,0,165,3,2,0,7,0
2025-04-14,REELS,,Your nighttime ritual for the best sleep ever. ✨💤 Wind down with these sleep-enhancing essentials an...,https://www.instagram.com/reel/DIbpp39JXnG/,0,165,3,2,0,7,0
2025-04-14,REELS,,Your nighttime ritual for the best sleep ever. ✨💤 Wind down with these sleep-enhancing essentials an...,https://www.instagram.com/reel/DIbpp39JXnG/,0,165,3,2,0,7,0
2025-04-14,REELS,,Your nighttime ritual for the best sleep ever. ✨💤 Wind down with these sleep-enhancing essentials an...,https://www.instagram.com/reel/DIbpp39JXnG/,0,165,3,2,0,7,0
2025-04-14,REELS,,Your nighttime ritual for the best sleep ever. ✨💤 Wind down with these sleep-enhancing essentials an...,https://www.instagram.com/reel/DIbpp39JXnG/,0,165,3,2,0,7,0
2025-04-14,REELS,,Your nighttime ritual for the best sleep ever. ✨💤 Wind down with these sleep-enhancing essentials an...,https://www.instagram.com/reel/DIbpp39JXnG/,0,165,3,2,0,7,0
2025-04-14,REELS,,Your nighttime ritual for the best sleep ever. ✨💤 Wind down with these sleep-enhancing essentials an...,https://www.instagram.com/reel/DIbpp39JXnG/,0,165,3,2,0,7,0
2025-04-14,REELS,,Your nighttime ritual for the best sleep ever. ✨💤 Wind down with these sleep-enhancing essentials an...,https://www.instagram.com/reel/DIbpp39JXnG/,0,165,3,2,0,7,0
2025-04-14,REELS,,Your nighttime ritual for the best sleep ever. ✨💤 Wind down with these sleep-enhancing essentials an...,https://www.instagram.com/reel/DIbpp39JXnG/,0,165,3,2,0,7,0
2025-04-14,REELS,,Your nighttime ritual for the best sleep ever. ✨💤 Wind down with these sleep-enhancing essentials an...,https://www.instagram.com/reel/DIbpp39JXnG/,0,165,3,2,0,7,0
2025-04-14,REELS,,Your nighttime ritual for the best sleep ever. ✨💤 Wind down with these sleep-enhancing essentials an...,https://www.instagram.com/reel/DIbpp39JXnG/,0,165,3,2,0,7,0
2025-04-14,REELS,,Your nighttime ritual for the best sleep ever. ✨💤 Wind down with these sleep-enhancing essentials an...,https://www.instagram.com/reel/DIbpp39JXnG/,0,165,3,2,0,7,0
2025-04-14,REELS,,Your nighttime ritual for the best sleep ever. ✨💤 Wind down with these sleep-enhancing essentials an...,https://www.instagram.com/reel/DIbpp39JXnG/,0,165,3,2,0,7,0
2025-04-14,REELS,,Your nighttime ritual for the best sleep ever. ✨💤 Wind down with these sleep-enhancing essentials an...,https://www.instagram.com/reel/DIbpp39JXnG/,0,165,3,2,0,7,0
2025-04-14,REELS,,Your nighttime ritual for the best sleep ever. ✨💤 Wind down with these sleep-enhancing essentials an...,https://www.instagram.com/reel/DIbpp39JXnG/,0,165,3,2,0,7,0
2025-04-14,REELS,,Your nighttime ritual for the best sleep ever. ✨💤 Wind down with these sleep-enhancing essentials an...,https://www.instagram.com/reel/DIbpp39JXnG/,0,165,3,2,0,7,0
2025-04-14,REELS,,Your nighttime ritual for the best sleep ever. ✨💤 Wind down with these sleep-enhancing essentials an...,https://www.instagram.com/reel/DIbpp39JXnG/,0,165,3,2,0,7,0
2025-04-14,REELS,,Your nighttime ritual for the best sleep ever. ✨💤 Wind down with these sleep-enhancing essentials an...,https://www.instagram.com/reel/DIbpp39JXnG/,0,165,3,2,0,7,0
2025-04-10,FEED,,"Better sleep starts here. ✨ One happy sleeper shared, “After switching to the NELL mattress, I exper...",https://www.instagram.com/p/DIRP1-DJTZC/,0,90,2,0,0,3,1
2025-04-10,FEED,,"Better sleep starts here. ✨ One happy sleeper shared, “After switching to the NELL mattress, I exper...",https://www.instagram.com/p/DIRP1-DJTZC/,0,90,2,0,0,3,1
2025-04-10,FEED,,"Better sleep starts here. ✨ One happy sleeper shared, “After switching to the NELL mattress, I exper...",https://www.instagram.com/p/DIRP1-DJTZC/,0,90,2,0,0,3,1
2025-04-10,FEED,,"Better sleep starts here. ✨ One happy sleeper shared, “After switching to the NELL mattress, I exper...",https://www.instagram.com/p/DIRP1-DJTZC/,0,90,2,0,0,3,1
2025-04-10,FEED,,"Better sleep starts here. ✨ One happy sleeper shared, “After switching to the NELL mattress, I exper...",https://www.instagram.com/p/DIRP1-DJTZC/,0,90,2,0,0,3,1
2025-04-10,FEED,,"Better sleep starts here. ✨ One happy sleeper shared, “After switching to the NELL mattress, I exper...",https://www.instagram.com/p/DIRP1-DJTZC/,0,90,2,0,0,3,1
2025-04-10,FEED,,"Better sleep starts here. ✨ One happy sleeper shared, “After switching to the NELL mattress, I exper...",https://www.instagram.com/p/DIRP1-DJTZC/,0,90,2,0,0,3,1
2025-04-10,FEED,,"Better sleep starts here. ✨ One happy sleeper shared, “After switching to the NELL mattress, I exper...",https://www.instagram.com/p/DIRP1-DJTZC/,0,90,2,0,0,3,1
2025-04-10,FEED,,"Better sleep starts here. ✨ One happy sleeper shared, “After switching to the NELL mattress, I exper...",https://www.instagram.com/p/DIRP1-DJTZC/,0,90,2,0,0,3,1
2025-04-10,FEED,,"Better sleep starts here. ✨ One happy sleeper shared, “After switching to the NELL mattress, I exper...",https://www.instagram.com/p/DIRP1-DJTZC/,0,90,2,0,0,3,1
2025-04-10,FEED,,"Better sleep starts here. ✨ One happy sleeper shared, “After switching to the NELL mattress, I exper...",https://www.instagram.com/p/DIRP1-DJTZC/,0,90,2,0,0,3,1
2025-04-10,FEED,,"Better sleep starts here. ✨ One happy sleeper shared, “After switching to the NELL mattress, I exper...",https://www.instagram.com/p/DIRP1-DJTZC/,0,90,2,0,0,3,1
2025-04-10,FEED,,"Better sleep starts here. ✨ One happy sleeper shared, “After switching to the NELL mattress, I exper...",https://www.instagram.com/p/DIRP1-DJTZC/,0,90,2,0,0,3,1
2025-04-10,FEED,,"Better sleep starts here. ✨ One happy sleeper shared, “After switching to the NELL mattress, I exper...",https://www.instagram.com/p/DIRP1-DJTZC/,0,90,2,0,0,3,1
2025-04-10,FEED,,"Better sleep starts here. ✨ One happy sleeper shared, “After switching to the NELL mattress, I exper...",https://www.instagram.com/p/DIRP1-DJTZC/,0,90,2,0,0,3,1
2025-04-10,FEED,,"Better sleep starts here. ✨ One happy sleeper shared, “After switching to the NELL mattress, I exper...",https://www.instagram.com/p/DIRP1-DJTZC/,0,90,2,0,0,3,1
2025-04-10,FEED,,"Better sleep starts here. ✨ One happy sleeper shared, “After switching to the NELL mattress, I exper...",https://www.instagram.com/p/DIRP1-DJTZC/,0,90,2,0,0,3,1
2025-04-10,FEED,,"Better sleep starts here. ✨ One happy sleeper shared, “After switching to the NELL mattress, I exper...",https://www.instagram.com/p/DIRP1-DJTZC/,0,90,2,0,0,3,1
2025-04-10,FEED,,"Better sleep starts here. ✨ One happy sleeper shared, “After switching to the NELL mattress, I exper...",https://www.instagram.com/p/DIRP1-DJTZC/,0,90,2,0,0,3,1
2025-04-07,FEED,,Fluffy fights for better sleep! 💤✨ Did you know that playful activities like pillow fights can help ...,https://www.instagram.com/p/DIJnk9lJsMa/,1,97,2,0,0,3,5
2025-04-07,FEED,,Fluffy fights for better sleep! 💤✨ Did you know that playful activities like pillow fights can help ...,https://www.instagram.com/p/DIJnk9lJsMa/,1,97,2,0,0,3,5
2025-04-07,FEED,,Fluffy fights for better sleep! 💤✨ Did you know that playful activities like pillow fights can help ...,https://www.instagram.com/p/DIJnk9lJsMa/,1,97,2,0,0,3,5
2025-04-07,FEED,,Fluffy fights for better sleep! 💤✨ Did you know that playful activities like pillow fights can help ...,https://www.instagram.com/p/DIJnk9lJsMa/,1,97,2,0,0,3,5
2025-04-07,FEED,,Fluffy fights for better sleep! 💤✨ Did you know that playful activities like pillow fights can help ...,https://www.instagram.com/p/DIJnk9lJsMa/,1,97,2,0,0,3,5
2025-04-07,FEED,,Fluffy fights for better sleep! 💤✨ Did you know that playful activities like pillow fights can help ...,https://www.instagram.com/p/DIJnk9lJsMa/,1,97,2,0,0,3,5
2025-04-07,FEED,,Fluffy fights for better sleep! 💤✨ Did you know that playful activities like pillow fights can help ...,https://www.instagram.com/p/DIJnk9lJsMa/,1,97,2,0,0,3,5
2025-04-07,FEED,,Fluffy fights for better sleep! 💤✨ Did you know that playful activities like pillow fights can help ...,https://www.instagram.com/p/DIJnk9lJsMa/,1,97,2,0,0,3,5
2025-04-07,FEED,,Fluffy fights for better sleep! 💤✨ Did you know that playful activities like pillow fights can help ...,https://www.instagram.com/p/DIJnk9lJsMa/,1,97,2,0,0,3,5
2025-04-07,FEED,,Fluffy fights for better sleep! 💤✨ Did you know that playful activities like pillow fights can help ...,https://www.instagram.com/p/DIJnk9lJsMa/,1,97,2,0,0,3,5
2025-04-07,FEED,,Fluffy fights for better sleep! 💤✨ Did you know that playful activities like pillow fights can help ...,https://www.instagram.com/p/DIJnk9lJsMa/,1,97,2,0,0,3,5
2025-04-07,FEED,,Fluffy fights for better sleep! 💤✨ Did you know that playful activities like pillow fights can help ...,https://www.instagram.com/p/DIJnk9lJsMa/,1,97,2,0,0,3,5
2025-04-07,FEED,,Fluffy fights for better sleep! 💤✨ Did you know that playful activities like pillow fights can help ...,https://www.instagram.com/p/DIJnk9lJsMa/,1,97,2,0,0,3,5
2025-04-07,FEED,,Fluffy fights for better sleep! 💤✨ Did you know that playful activities like pillow fights can help ...,https://www.instagram.com/p/DIJnk9lJsMa/,1,97,2,0,0,3,5
2025-04-07,FEED,,Fluffy fights for better sleep! 💤✨ Did you know that playful activities like pillow fights can help ...,https://www.instagram.com/p/DIJnk9lJsMa/,1,97,2,0,0,3,5
2025-04-07,FEED,,Fluffy fights for better sleep! 💤✨ Did you know that playful activities like pillow fights can help ...,https://www.instagram.com/p/DIJnk9lJsMa/,1,97,2,0,0,3,5
2025-04-07,FEED,,Fluffy fights for better sleep! 💤✨ Did you know that playful activities like pillow fights can help ...,https://www.instagram.com/p/DIJnk9lJsMa/,1,97,2,0,0,3,5
2025-04-07,FEED,,Fluffy fights for better sleep! 💤✨ Did you know that playful activities like pillow fights can help ...,https://www.instagram.com/p/DIJnk9lJsMa/,1,97,2,0,0,3,5
2025-04-07,FEED,,Fluffy fights for better sleep! 💤✨ Did you know that playful activities like pillow fights can help ...,https://www.instagram.com/p/DIJnk9lJsMa/,1,97,2,0,0,3,5
2025-04-03,REELS,,"Sleep like never before. ✨ The Nellify Mattress is designed to embrace your body’s natural contours,...",https://www.instagram.com/reel/DH_oPoPvCoG/,0,112,3,1,0,5,0
2025-04-03,REELS,,"Sleep like never before. ✨ The Nellify Mattress is designed to embrace your body’s natural contours,...",https://www.instagram.com/reel/DH_oPoPvCoG/,0,112,3,1,0,5,0
2025-04-03,REELS,,"Sleep like never before. ✨ The Nellify Mattress is designed to embrace your body’s natural contours,...",https://www.instagram.com/reel/DH_oPoPvCoG/,0,112,3,1,0,5,0
2025-04-03,REELS,,"Sleep like never before. ✨ The Nellify Mattress is designed to embrace your body’s natural contours,...",https://www.instagram.com/reel/DH_oPoPvCoG/,0,112,3,1,0,5,0
2025-04-03,REELS,,"Sleep like never before. ✨ The Nellify Mattress is designed to embrace your body’s natural contours,...",https://www.instagram.com/reel/DH_oPoPvCoG/,0,112,3,1,0,5,0
2025-04-03,REELS,,"Sleep like never before. ✨ The Nellify Mattress is designed to embrace your body’s natural contours,...",https://www.instagram.com/reel/DH_oPoPvCoG/,0,112,3,1,0,5,0
2025-04-03,REELS,,"Sleep like never before. ✨ The Nellify Mattress is designed to embrace your body’s natural contours,...",https://www.instagram.com/reel/DH_oPoPvCoG/,0,112,3,1,0,5,0
2025-04-03,REELS,,"Sleep like never before. ✨ The Nellify Mattress is designed to embrace your body’s natural contours,...",https://www.instagram.com/reel/DH_oPoPvCoG/,0,112,3,1,0,5,0
2025-04-03,REELS,,"Sleep like never before. ✨ The Nellify Mattress is designed to embrace your body’s natural contours,...",https://www.instagram.com/reel/DH_oPoPvCoG/,0,112,3,1,0,5,0
2025-04-03,REELS,,"Sleep like never before. ✨ The Nellify Mattress is designed to embrace your body’s natural contours,...",https://www.instagram.com/reel/DH_oPoPvCoG/,0,112,3,1,0,5,0
2025-04-03,REELS,,"Sleep like never before. ✨ The Nellify Mattress is designed to embrace your body’s natural contours,...",https://www.instagram.com/reel/DH_oPoPvCoG/,0,112,3,1,0,5,0
2025-04-03,REELS,,"Sleep like never before. ✨ The Nellify Mattress is designed to embrace your body’s natural contours,...",https://www.instagram.com/reel/DH_oPoPvCoG/,0,112,3,1,0,5,0
2025-04-03,REELS,,"Sleep like never before. ✨ The Nellify Mattress is designed to embrace your body’s natural contours,...",https://www.instagram.com/reel/DH_oPoPvCoG/,0,112,3,1,0,5,0
2025-04-03,REELS,,"Sleep like never before. ✨ The Nellify Mattress is designed to embrace your body’s natural contours,...",https://www.instagram.com/reel/DH_oPoPvCoG/,0,112,3,1,0,5,0
2025-04-03,REELS,,"Sleep like never before. ✨ The Nellify Mattress is designed to embrace your body’s natural contours,...",https://www.instagram.com/reel/DH_oPoPvCoG/,0,112,3,1,0,5,0
2025-04-03,REELS,,"Sleep like never before. ✨ The Nellify Mattress is designed to embrace your body’s natural contours,...",https://www.instagram.com/reel/DH_oPoPvCoG/,0,112,3,1,0,5,0
2025-04-03,REELS,,"Sleep like never before. ✨ The Nellify Mattress is designed to embrace your body’s natural contours,...",https://www.instagram.com/reel/DH_oPoPvCoG/,0,112,3,1,0,5,0
2025-04-03,REELS,,"Sleep like never before. ✨ The Nellify Mattress is designed to embrace your body’s natural contours,...",https://www.instagram.com/reel/DH_oPoPvCoG/,0,112,3,1,0,5,0
2025-04-03,REELS,,"Sleep like never before. ✨ The Nellify Mattress is designed to embrace your body’s natural contours,...",https://www.instagram.com/reel/DH_oPoPvCoG/,0,112,3,1,0,5,0
2025-04-01,REELS,,Happy National Pajama Day! 🎉 There’s no better way to celebrate than by slipping into your coziest P...,https://www.instagram.com/reel/DH6HsbspoII/,0,105,1,2,0,6,0
2025-04-01,REELS,,Happy National Pajama Day! 🎉 There’s no better way to celebrate than by slipping into your coziest P...,https://www.instagram.com/reel/DH6HsbspoII/,0,105,1,2,0,6,0
2025-04-01,REELS,,Happy National Pajama Day! 🎉 There’s no better way to celebrate than by slipping into your coziest P...,https://www.instagram.com/reel/DH6HsbspoII/,0,105,1,2,0,6,0
